<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
AGRO;D;20151110;000000;740.0000000;757.0000000;716.0000000;733.0000000;2.115
AGRO;D;20151111;000000;733.0000000;793.0000000;730.0000000;784.0000000;28.864
AGRO;D;20151112;000000;775.0000000;833.0000000;770.0000000;826.0000000;13.228
AGRO;D;20151113;000000;829.0000000;829.0000000;782.0000000;800.0000000;25.288
AGRO;D;20151116;000000;800.0000000;819.0000000;780.0000000;795.0000000;6.096
AGRO;D;20151117;000000;795.0000000;810.0000000;750.0000000;773.0000000;6.175
AGRO;D;20151118;000000;781.0000000;786.0000000;751.0000000;786.0000000;3.397
AGRO;D;20151119;000000;779.0000000;809.0000000;755.0000000;772.0000000;7.940
AGRO;D;20151120;000000;772.0000000;814.0000000;765.0000000;790.0000000;2.691
AGRO;D;20151123;000000;776.0000000;810.0000000;775.0000000;797.0000000;12.572
AGRO;D;20151124;000000;798.0000000;798.0000000;780.0000000;781.0000000;6.141
AGRO;D;20151125;000000;781.0000000;807.0000000;780.0000000;800.0000000;822
AGRO;D;20151126;000000;800.0000000;875.0000000;791.0000000;807.0000000;8.707
AGRO;D;20151127;000000;810.0000000;825.0000000;791.0000000;825.0000000;1.792
AGRO;D;20151130;000000;825.0000000;869.0000000;810.0000000;825.0000000;9.621
AGRO;D;20151201;000000;826.0000000;846.0000000;820.0000000;835.0000000;1.899
AGRO;D;20151202;000000;835.0000000;849.0000000;820.0000000;832.0000000;3.142
AGRO;D;20151203;000000;822.0000000;848.0000000;822.0000000;848.0000000;873
AGRO;D;20151204;000000;849.0000000;850.0000000;821.0000000;845.0000000;734
AGRO;D;20151207;000000;845.0000000;865.0000000;830.0000000;848.0000000;1.683
AGRO;D;20151208;000000;839.0000000;860.0000000;830.0000000;852.0000000;696
AGRO;D;20151209;000000;863.0000000;865.0000000;833.0000000;854.0000000;1.633
AGRO;D;20151210;000000;851.0000000;863.0000000;828.0000000;853.0000000;4.365
AGRO;D;20151211;000000;851.0000000;882.0000000;851.0000000;882.0000000;3.297
AGRO;D;20151214;000000;874.0000000;909.0000000;826.0000000;909.0000000;9.419
AGRO;D;20151215;000000;901.0000000;984.0000000;891.0000000;984.0000000;14.004
AGRO;D;20151216;000000;990.0000000;1.015.0000000;950.0000000;950.0000000;9.356
AGRO;D;20151217;000000;967.0000000;1.000.0000000;956.0000000;970.0000000;4.050
AGRO;D;20151218;000000;974.0000000;999.0000000;941.0000000;948.0000000;27.732
AGRO;D;20151221;000000;968.0000000;986.0000000;967.0000000;978.0000000;2.338
AGRO;D;20151222;000000;989.0000000;989.0000000;962.0000000;962.0000000;4.824
AGRO;D;20151223;000000;975.0000000;989.0000000;960.0000000;960.0000000;7.346
AGRO;D;20151224;000000;966.0000000;977.0000000;950.0000000;965.0000000;3.296
AGRO;D;20151225;000000;971.0000000;975.0000000;953.0000000;962.0000000;1.742
AGRO;D;20151228;000000;967.0000000;999.0000000;956.0000000;990.0000000;7.433
AGRO;D;20151229;000000;991.0000000;1.005.0000000;975.0000000;995.0000000;1.331
AGRO;D;20151230;000000;999.0000000;1.015.0000000;972.0000000;995.0000000;8.623
AGRO;D;20160104;000000;1.013.0000000;1.020.0000000;960.0000000;992.0000000;3.121
AGRO;D;20160105;000000;997.0000000;1.025.0000000;988.0000000;1.008.0000000;5.308
AGRO;D;20160106;000000;1.011.0000000;1.038.0000000;1.005.0000000;1.027.0000000;4.491
